Date and Time Run #1,Time (s) Run #1,Position (m) Run #1,Force (N) Run #1,Speed (mm/min) Run #1,Date and Time Run #2,Time (s) Run #2,Position (m) Run #2,Force (N) Run #2,Speed (mm/min) Run #2,Date and Time Run #3,Time (s) Run #3,Position (m) Run #3,Force (N) Run #3,Speed (mm/min) Run #3,Date and Time Run #4,Time (s) Run #4,Position (m) Run #4,Force (N) Run #4,Speed (mm/min) Run #4,Date and Time Run #5,Time (s) Run #5,Position (m) Run #5,Force (N) Run #5,Speed (mm/min) Run #5,Date and Time Run #6,Time (s) Run #6,Position (m) Run #6,Force (N) Run #6,Speed (mm/min) Run #6
03/04/2024 17:10:41,9.2,0,7,0,03/04/2024 17:11:18,9.2,0,9,0,03/04/2024 17:12:03,9.2,0,16,0,03/04/2024 17:12:48,9.2,0,18,0,03/04/2024 17:13:34,9.2,0,23,0,03/04/2024 17:14:20,9.2,0,22,0
03/04/2024 17:10:41,9.3,0,7,0,03/04/2024 17:11:18,9.3,0,9,0,03/04/2024 17:12:03,9.3,0,16,0,03/04/2024 17:12:48,9.3,0,18,0,03/04/2024 17:13:34,9.3,0,24,0,03/04/2024 17:14:20,9.3,0,20,0
03/04/2024 17:10:41,9.4,0,7,0,03/04/2024 17:11:18,9.4,0,8,0,03/04/2024 17:12:03,9.4,0,16,0,03/04/2024 17:12:48,9.4,0,18,0,03/04/2024 17:13:34,9.4,0,24,0,03/04/2024 17:14:20,9.4,0,21,0
03/04/2024 17:10:41,9.5,0,6,0,03/04/2024 17:11:18,9.5,0,8,0,03/04/2024 17:12:03,9.5,0,16,0,03/04/2024 17:12:48,9.5,0,17,0,03/04/2024 17:13:34,9.5,0,24,0,03/04/2024 17:14:20,9.5,0,21,0
03/04/2024 17:10:41,9.6,0,6,0,03/04/2024 17:11:18,9.6,0,8,0,03/04/2024 17:12:03,9.6,0,16,0,03/04/2024 17:12:48,9.6,0,17,0,03/04/2024 17:13:34,9.6,0,24,0,03/04/2024 17:14:20,9.6,0,21,0
03/04/2024 17:10:41,9.7,0,6,0,03/04/2024 17:11:18,9.7,0,8,0,03/04/2024 17:12:03,9.7,0,16,0,03/04/2024 17:12:48,9.7,0,17,0,03/04/2024 17:13:34,9.7,0,24,0,03/04/2024 17:14:20,9.7,0,20,0
03/04/2024 17:10:41,9.8,0,6,0,03/04/2024 17:11:18,9.8,0,8,0,03/04/2024 17:12:03,9.8,0,16,0,03/04/2024 17:12:48,9.8,0,17,0,03/04/2024 17:13:34,9.8,0,24,0,03/04/2024 17:14:20,9.8,0,20,0
03/04/2024 17:10:41,9.9,0,6,0,03/04/2024 17:11:18,9.9,0,8,0,03/04/2024 17:12:03,9.9,0,16,0,03/04/2024 17:12:48,9.9,0,17,0,03/04/2024 17:13:34,9.9,0,23,0,03/04/2024 17:14:20,9.9,0,21,0
03/04/2024 17:10:42,10,0,6,0,03/04/2024 17:11:19,10,0,8,0,03/04/2024 17:12:04,10,0,16,0,03/04/2024 17:12:49,10,0,17,0,03/04/2024 17:13:35,10,0,24,0,03/04/2024 17:14:21,10,0,20,0
03/04/2024 17:10:42,10.1,0,6,0,03/04/2024 17:11:19,10.1,0,8,0,03/04/2024 17:12:04,10.1,0,16,0,03/04/2024 17:12:49,10.1,0,17,0,03/04/2024 17:13:35,10.1,0,24,0,03/04/2024 17:14:21,10.1,0,18,0
03/04/2024 17:10:42,10.2,0,6,0,03/04/2024 17:11:19,10.2,0,8,0,03/04/2024 17:12:04,10.2,0,16,0,03/04/2024 17:12:49,10.2,0,17,0,03/04/2024 17:13:35,10.2,0,24,0,03/04/2024 17:14:21,10.2,0,11,0
03/04/2024 17:10:42,10.3,0,6,0,03/04/2024 17:11:19,10.3,0,8,0,03/04/2024 17:12:04,10.3,0,16,0,03/04/2024 17:12:49,10.3,0,17,0,03/04/2024 17:13:35,10.3,0,24,0,03/04/2024 17:14:21,10.3,0,18,0
03/04/2024 17:10:42,10.4,0,6,0,03/04/2024 17:11:19,10.4,0,7,0,03/04/2024 17:12:04,10.4,0,16,0,03/04/2024 17:12:49,10.4,0,17,0,03/04/2024 17:13:35,10.4,0,23,0,03/04/2024 17:14:21,10.4,0,21,0
03/04/2024 17:10:42,10.5,0,6,0,03/04/2024 17:11:19,10.5,0,8,0,03/04/2024 17:12:04,10.5,0,16,0,03/04/2024 17:12:49,10.5,0,17,0,03/04/2024 17:13:35,10.5,0,24,0,03/04/2024 17:14:21,10.5,0,20,0
03/04/2024 17:10:42,10.6,0,6,0,03/04/2024 17:11:19,10.6,0,7,0,03/04/2024 17:12:04,10.6,0,16,0,03/04/2024 17:12:49,10.6,0,17,0,03/04/2024 17:13:35,10.6,0,24,0,03/04/2024 17:14:21,10.6,0,20,0
03/04/2024 17:10:42,10.7,0,6,0,03/04/2024 17:11:19,10.7,0,7,0,03/04/2024 17:12:04,10.7,0,16,0,03/04/2024 17:12:49,10.7,0,17,0,03/04/2024 17:13:35,10.7,0,24,0,03/04/2024 17:14:21,10.7,0,21,0
03/04/2024 17:10:42,10.8,0,6,0,03/04/2024 17:11:19,10.8,0,7,0,03/04/2024 17:12:04,10.8,0,16,0,03/04/2024 17:12:49,10.8,0,17,0,03/04/2024 17:13:35,10.8,0,24,0,03/04/2024 17:14:21,10.8,0,21,0
03/04/2024 17:10:42,10.9,0,6,0,03/04/2024 17:11:19,10.9,0,7,0,03/04/2024 17:12:04,10.9,0,15,0,03/04/2024 17:12:49,10.9,0,17,0,03/04/2024 17:13:35,10.9,0,24,0,03/04/2024 17:14:21,10.9,0,16,0
03/04/2024 17:10:43,11,0,6,0,03/04/2024 17:11:20,11,0,7,0,03/04/2024 17:12:05,11,0,16,0,03/04/2024 17:12:50,11,0,17,0,03/04/2024 17:13:36,11,0,23,0,03/04/2024 17:14:22,11,0,10,0
03/04/2024 17:10:43,11.1,0,6,0,03/04/2024 17:11:20,11.1,0,7,0,03/04/2024 17:12:05,11.1,0,15,0,03/04/2024 17:12:50,11.1,0,17,0,03/04/2024 17:13:36,11.1,0,23,0,03/04/2024 17:14:22,11.1,0,19,0
03/04/2024 17:10:43,11.2,0,6,0,03/04/2024 17:11:20,11.2,0,7,0,03/04/2024 17:12:05,11.2,0,16,0,03/04/2024 17:12:50,11.2,0,17,0,03/04/2024 17:13:36,11.2,0,23,0,03/04/2024 17:14:22,11.2,0,21,0
03/04/2024 17:10:43,11.3,0,6,0,03/04/2024 17:11:20,11.3,0,7,0,03/04/2024 17:12:05,11.3,0,15,0,03/04/2024 17:12:50,11.3,0,17,0,03/04/2024 17:13:36,11.3,0,23,0,03/04/2024 17:14:22,11.3,0,16,0
03/04/2024 17:10:43,11.4,0,6,0,03/04/2024 17:11:20,11.4,0,7,0,03/04/2024 17:12:05,11.4,0,15,0,03/04/2024 17:12:50,11.4,0,17,0,03/04/2024 17:13:36,11.4,0,23,0,03/04/2024 17:14:22,11.4,0,12,0
03/04/2024 17:10:43,11.5,0,6,0,03/04/2024 17:11:20,11.5,0,7,0,03/04/2024 17:12:05,11.5,0,13,0,03/04/2024 17:12:50,11.5,0,17,0,03/04/2024 17:13:36,11.5,0,11,0,03/04/2024 17:14:22,11.5,0,17,0
03/04/2024 17:10:43,11.6,0,0,0,03/04/2024 17:11:20,11.6,0,0,0,03/04/2024 17:12:05,11.6,0,0,0,03/04/2024 17:12:50,11.6,0,0,0,03/04/2024 17:13:36,11.6,0,0,0,03/04/2024 17:14:22,11.6,0,0,0
03/04/2024 17:10:43,11.7,0,0,0,03/04/2024 17:11:20,11.7,0,0,0,03/04/2024 17:12:05,11.7,0,0,0,03/04/2024 17:12:50,11.7,0,0,0,03/04/2024 17:13:36,11.7,0,0,0,03/04/2024 17:14:22,11.7,0,0,0
03/04/2024 17:10:43,11.8,0,0,0,03/04/2024 17:11:20,11.8,0,0,0,03/04/2024 17:12:05,11.8,0,0,0,03/04/2024 17:12:50,11.8,0,1,0,03/04/2024 17:13:36,11.8,0,0,0,03/04/2024 17:14:22,11.8,0,0,0
03/04/2024 17:10:43,11.9,0,0,0,03/04/2024 17:11:20,11.9,0,0,0,03/04/2024 17:12:05,11.9,0,0,0,03/04/2024 17:12:50,11.9,0,0,0,03/04/2024 17:13:36,11.9,0,0,0,03/04/2024 17:14:22,11.9,0,0,0
03/04/2024 17:10:44,12,0,0,0,03/04/2024 17:11:21,12,0,0,0,03/04/2024 17:12:06,12,0,0,0,03/04/2024 17:12:51,12,0,0,0,03/04/2024 17:13:37,12,0,0,0,03/04/2024 17:14:23,12,0,0,0
03/04/2024 17:10:44,12.1,0,0,0,03/04/2024 17:11:21,12.1,0,0,0,03/04/2024 17:12:06,12.1,0,0,0,03/04/2024 17:12:51,12.1,0,0,0,03/04/2024 17:13:37,12.1,0,0,0,03/04/2024 17:14:23,12.1,0,0,0
03/04/2024 17:10:44,12.2,0,0,0,03/04/2024 17:11:21,12.2,0,0,0,03/04/2024 17:12:06,12.2,0,0,0,03/04/2024 17:12:51,12.2,0,0,0,03/04/2024 17:13:37,12.2,0,0,0,03/04/2024 17:14:23,12.2,0,0,0
03/04/2024 17:10:44,12.3,0,0,0,03/04/2024 17:11:21,12.3,0,0,0,03/04/2024 17:12:06,12.3,0,0,0,03/04/2024 17:12:51,12.3,0,0,0,03/04/2024 17:13:37,12.3,0,0,0,03/04/2024 17:14:23,12.3,0,0,0
03/04/2024 17:10:44,12.4,0,0,0,03/04/2024 17:11:21,12.4,0,0,0,03/04/2024 17:12:06,12.4,0,0,0,03/04/2024 17:12:51,12.4,0,0,0,03/04/2024 17:13:37,12.4,0,0,0,03/04/2024 17:14:23,12.4,0,0,0
03/04/2024 17:10:44,12.5,0,0,0,03/04/2024 17:11:21,12.5,0,0,0,03/04/2024 17:12:06,12.5,0,0,0,03/04/2024 17:12:51,12.5,0,0,0,03/04/2024 17:13:37,12.5,0,0,0,03/04/2024 17:14:23,12.5,0,0,0
03/04/2024 17:10:44,12.6,0,0,0,03/04/2024 17:11:21,12.6,0,0,0,03/04/2024 17:12:06,12.6,0,0,0,03/04/2024 17:12:51,12.6,0,0,0,03/04/2024 17:13:37,12.6,0,0,0,03/04/2024 17:14:23,12.6,0,0,0
03/04/2024 17:10:44,12.7,0,0,0,03/04/2024 17:11:21,12.7,0,0,0,03/04/2024 17:12:06,12.7,0,0,0,03/04/2024 17:12:51,12.7,0,0,0,03/04/2024 17:13:37,12.7,0,0,0,03/04/2024 17:14:23,12.7,0,0,0
03/04/2024 17:10:44,12.8,0,0,0,03/04/2024 17:11:21,12.8,0,0,0,03/04/2024 17:12:06,12.8,0,0,0,03/04/2024 17:12:51,12.8,0,0,0,03/04/2024 17:13:37,12.8,0,0,0,03/04/2024 17:14:23,12.8,0,0,0
03/04/2024 17:10:44,12.9,0,0,0,03/04/2024 17:11:21,12.9,0,0,0,03/04/2024 17:12:06,12.9,0,0,0,03/04/2024 17:12:51,12.9,0,1,0,03/04/2024 17:13:37,12.9,0,0,0,03/04/2024 17:14:23,12.9,0,0,0
03/04/2024 17:10:45,13,0,0,0,03/04/2024 17:11:22,13,0,0,0,03/04/2024 17:12:07,13,0,0,0,03/04/2024 17:12:52,13,0,1,0,03/04/2024 17:13:38,13,0,0,0,03/04/2024 17:14:24,13,0,0,0
03/04/2024 17:10:45,13.1,0,0,0,03/04/2024 17:11:22,13.1,0,0,0,03/04/2024 17:12:07,13.1,0,0,0,03/04/2024 17:12:52,13.1,0,0,0,03/04/2024 17:13:38,13.1,0,0,0,03/04/2024 17:14:24,13.1,0,0,0
03/04/2024 17:10:45,13.2,0,0,0,03/04/2024 17:11:22,13.2,0,0,0,03/04/2024 17:12:07,13.2,0,0,0,03/04/2024 17:12:52,13.2,0,1,0,03/04/2024 17:13:38,13.2,0,0,0,03/04/2024 17:14:24,13.2,0,0,0
03/04/2024 17:10:45,13.3,0,0,0,03/04/2024 17:11:22,13.3,0,1,0,03/04/2024 17:12:07,13.3,0,0,0,03/04/2024 17:12:52,13.3,0,0,0,03/04/2024 17:13:38,13.3,0,0,0,03/04/2024 17:14:24,13.3,0,0,0
03/04/2024 17:10:45,13.4,0,0,0,03/04/2024 17:11:22,13.4,0,0,0,03/04/2024 17:12:07,13.4,0,0,0,03/04/2024 17:12:52,13.4,0,0,0,03/04/2024 17:13:38,13.4,0,0,0,03/04/2024 17:14:24,13.4,0,0,0
03/04/2024 17:10:45,13.5,0,0,0,03/04/2024 17:11:22,13.5,0,0,0,03/04/2024 17:12:07,13.5,0,0,0,03/04/2024 17:12:52,13.5,0,0,0,03/04/2024 17:13:38,13.5,0,0,0,03/04/2024 17:14:24,13.5,0,1,0
03/04/2024 17:10:45,13.6,0,0,0,03/04/2024 17:11:22,13.6,0,0,0,03/04/2024 17:12:07,13.6,0,0,0,03/04/2024 17:12:52,13.6,0,0,0,03/04/2024 17:13:38,13.6,0,0,0,03/04/2024 17:14:24,13.6,0,0,0
03/04/2024 17:10:45,13.7,0,0,0,03/04/2024 17:11:22,13.7,0,0,0,03/04/2024 17:12:07,13.7,0,0,0,03/04/2024 17:12:52,13.7,0,0,0,03/04/2024 17:13:38,13.7,0,0,0,03/04/2024 17:14:24,13.7,0,0,0
03/04/2024 17:10:45,13.8,0,0,0,03/04/2024 17:11:22,13.8,0,0,0,03/04/2024 17:12:07,13.8,0,0,0,03/04/2024 17:12:52,13.8,0,0,0,03/04/2024 17:13:38,13.8,0,0,0,03/04/2024 17:14:24,13.8,0,0,0
03/04/2024 17:10:45,13.9,0,0,0,03/04/2024 17:11:22,13.9,0,0,0,03/04/2024 17:12:07,13.9,0,0,0,03/04/2024 17:12:52,13.9,0,0,0,03/04/2024 17:13:38,13.9,0,0,0,03/04/2024 17:14:24,13.9,0,0,0
03/04/2024 17:10:46,14,0,0,0,03/04/2024 17:11:23,14,0,0,0,03/04/2024 17:12:08,14,0,0,0,03/04/2024 17:12:53,14,0,1,0,03/04/2024 17:13:39,14,0,0,0,03/04/2024 17:14:25,14,0,0,0
03/04/2024 17:10:46,14.1,0,0,0,03/04/2024 17:11:23,14.1,0,0,0,03/04/2024 17:12:08,14.1,0,0,0,03/04/2024 17:12:53,14.1,0,0,0,03/04/2024 17:13:39,14.1,0,0,0,03/04/2024 17:14:25,14.1,0,0,0
03/04/2024 17:10:46,14.2,0,0,0,03/04/2024 17:11:23,14.2,0,0,0,03/04/2024 17:12:08,14.2,0,0,0,03/04/2024 17:12:53,14.2,0,1,0,03/04/2024 17:13:39,14.2,0,0,0,03/04/2024 17:14:25,14.2,0,1,0
03/04/2024 17:10:46,14.3,0,0,0,03/04/2024 17:11:23,14.3,0,1,0,03/04/2024 17:12:08,14.3,0,0,0,03/04/2024 17:12:53,14.3,0,1,0,03/04/2024 17:13:39,14.3,0,0,0,03/04/2024 17:14:25,14.3,0,0,0
03/04/2024 17:10:46,14.4,0,0,0,03/04/2024 17:11:23,14.4,0,0,0,03/04/2024 17:12:08,14.4,0,0,0,03/04/2024 17:12:53,14.4,0,1,0,03/04/2024 17:13:39,14.4,0,0,0,03/04/2024 17:14:25,14.4,0,0,0
03/04/2024 17:10:46,14.5,0,0,0,03/04/2024 17:11:23,14.5,0,0,0,03/04/2024 17:12:08,14.5,0,0,0,03/04/2024 17:12:53,14.5,0,0,0,03/04/2024 17:13:39,14.5,0,0,0,03/04/2024 17:14:25,14.5,0,0,0
03/04/2024 17:10:46,14.6,0,0,0,03/04/2024 17:11:23,14.6,0,1,0,03/04/2024 17:12:08,14.6,0,5,0,03/04/2024 17:12:53,14.6,0,6,0,03/04/2024 17:13:39,14.6,0,10,0,03/04/2024 17:14:25,14.6,0,4,0
03/04/2024 17:10:46,14.7,0,7,0,03/04/2024 17:11:23,14.7,0,10,0,03/04/2024 17:12:08,14.7,0,12,0,03/04/2024 17:12:53,14.7,0,15,0,03/04/2024 17:13:39,14.7,0,18,0,03/04/2024 17:14:25,14.7,0,18,0
03/04/2024 17:10:46,14.8,0,6,0,03/04/2024 17:11:23,14.8,0,9,0,03/04/2024 17:12:08,14.8,0,16,0,03/04/2024 17:12:53,14.8,0,19,0,03/04/2024 17:13:39,14.8,0,23,0,03/04/2024 17:14:25,14.8,0,23,0
03/04/2024 17:10:46,14.9,0,6,0,03/04/2024 17:11:23,14.9,0,9,0,03/04/2024 17:12:08,14.9,0,17,0,03/04/2024 17:12:53,14.9,0,19,0,03/04/2024 17:13:39,14.9,0,25,0,03/04/2024 17:14:25,14.9,0,20,0
03/04/2024 17:10:47,15,0,6,0,03/04/2024 17:11:24,15,0,9,0,03/04/2024 17:12:09,15,0,17,0,03/04/2024 17:12:54,15,0,19,0,03/04/2024 17:13:40,15,0,23,0,03/04/2024 17:14:26,15,0,20,0
03/04/2024 17:10:47,15.1,0,6,0,03/04/2024 17:11:24,15.1,0,9,0,03/04/2024 17:12:09,15.1,0,17,0,03/04/2024 17:12:54,15.1,0,19,0,03/04/2024 17:13:40,15.1,0,23,0,03/04/2024 17:14:26,15.1,0,20,0
03/04/2024 17:10:47,15.2,0,5,0,03/04/2024 17:11:24,15.2,0,9,0,03/04/2024 17:12:09,15.2,0,17,0,03/04/2024 17:12:54,15.2,0,19,0,03/04/2024 17:13:40,15.2,0,23,0,03/04/2024 17:14:26,15.2,0,20,0
03/04/2024 17:10:47,15.3,0,6,0,03/04/2024 17:11:24,15.3,0,9,0,03/04/2024 17:12:09,15.3,0,17,0,03/04/2024 17:12:54,15.3,0,18,0,03/04/2024 17:13:40,15.3,0,23,0,03/04/2024 17:14:26,15.3,0,21,0
03/04/2024 17:10:47,15.4,0,5,0,03/04/2024 17:11:24,15.4,0,9,0,03/04/2024 17:12:09,15.4,0,17,0,03/04/2024 17:12:54,15.4,0,18,0,03/04/2024 17:13:40,15.4,0,23,0,03/04/2024 17:14:26,15.4,0,20,0
03/04/2024 17:10:47,15.5,0,5,0,03/04/2024 17:11:24,15.5,0,9,0,03/04/2024 17:12:09,15.5,0,17,0,03/04/2024 17:12:54,15.5,0,18,0,03/04/2024 17:13:40,15.5,0,23,0,03/04/2024 17:14:26,15.5,0,20,0
03/04/2024 17:10:47,15.6,0,5,0,03/04/2024 17:11:24,15.6,0,9,0,03/04/2024 17:12:09,15.6,0,17,0,03/04/2024 17:12:54,15.6,0,18,0,03/04/2024 17:13:40,15.6,0,24,0,03/04/2024 17:14:26,15.6,0,21,0
03/04/2024 17:10:47,15.7,0,5,0,03/04/2024 17:11:24,15.7,0,8,0,03/04/2024 17:12:09,15.7,0,17,0,03/04/2024 17:12:54,15.7,0,18,0,03/04/2024 17:13:40,15.7,0,24,0,03/04/2024 17:14:26,15.7,0,21,0
03/04/2024 17:10:47,15.8,0,5,0,03/04/2024 17:11:24,15.8,0,9,0,03/04/2024 17:12:09,15.8,0,16,0,03/04/2024 17:12:54,15.8,0,18,0,03/04/2024 17:13:40,15.8,0,23,0,03/04/2024 17:14:26,15.8,0,20,0
03/04/2024 17:10:47,15.9,0,5,0,03/04/2024 17:11:24,15.9,0,9,0,03/04/2024 17:12:09,15.9,0,17,0,03/04/2024 17:12:54,15.9,0,18,0,03/04/2024 17:13:40,15.9,0,23,0,03/04/2024 17:14:26,15.9,0,21,0
03/04/2024 17:10:48,16,0,5,0,03/04/2024 17:11:25,16,0,9,0,03/04/2024 17:12:10,16,0,17,0,03/04/2024 17:12:55,16,0,18,0,03/04/2024 17:13:41,16,0,23,0,03/04/2024 17:14:27,16,0,20,0
03/04/2024 17:10:48,16.1,0,5,0,03/04/2024 17:11:25,16.1,0,9,0,03/04/2024 17:12:10,16.1,0,16,0,03/04/2024 17:12:55,16.1,0,18,0,03/04/2024 17:13:41,16.1,0,23,0,03/04/2024 17:14:27,16.1,0,21,0
03/04/2024 17:10:48,16.2,0,5,0,03/04/2024 17:11:25,16.2,0,8,0,03/04/2024 17:12:10,16.2,0,16,0,03/04/2024 17:12:55,16.2,0,18,0,03/04/2024 17:13:41,16.2,0,20,0,03/04/2024 17:14:27,16.2,0,21,0
03/04/2024 17:10:48,16.3,0,5,0,03/04/2024 17:11:25,16.3,0,8,0,03/04/2024 17:12:10,16.3,0,17,0,03/04/2024 17:12:55,16.3,0,17,0,03/04/2024 17:13:41,16.3,0,19,0,03/04/2024 17:14:27,16.3,0,20,0
03/04/2024 17:10:48,16.4,0,5,0,03/04/2024 17:11:25,16.4,0,9,0,03/04/2024 17:12:10,16.4,0,16,0,03/04/2024 17:12:55,16.4,0,18,0,03/04/2024 17:13:41,16.4,0,16,0,03/04/2024 17:14:27,16.4,0,19,0
03/04/2024 17:10:48,16.5,0,5,0,03/04/2024 17:11:25,16.5,0,9,0,03/04/2024 17:12:10,16.5,0,16,0,03/04/2024 17:12:55,16.5,0,18,0,03/04/2024 17:13:41,16.5,0,21,0,03/04/2024 17:14:27,16.5,0,14,0
03/04/2024 17:10:48,16.6,0,5,0,03/04/2024 17:11:25,16.6,0,8,0,03/04/2024 17:12:10,16.6,0,16,0,03/04/2024 17:12:55,16.6,0,18,0,03/04/2024 17:13:41,16.6,0,24,0,03/04/2024 17:14:27,16.6,0,16,0
03/04/2024 17:10:48,16.7,0,5,0,03/04/2024 17:11:25,16.7,0,9,0,03/04/2024 17:12:10,16.7,0,16,0,03/04/2024 17:12:55,16.7,0,18,0,03/04/2024 17:13:41,16.7,0,23,0,03/04/2024 17:14:27,16.7,0,21,0
03/04/2024 17:10:48,16.8,0,4,0,03/04/2024 17:11:25,16.8,0,8,0,03/04/2024 17:12:10,16.8,0,16,0,03/04/2024 17:12:55,16.8,0,18,0,03/04/2024 17:13:41,16.8,0,24,0,03/04/2024 17:14:27,16.8,0,20,0
03/04/2024 17:10:48,16.9,0,5,0,03/04/2024 17:11:25,16.9,0,8,0,03/04/2024 17:12:10,16.9,0,16,0,03/04/2024 17:12:55,16.9,0,18,0,03/04/2024 17:13:41,16.9,0,24,0,03/04/2024 17:14:27,16.9,0,20,0
03/04/2024 17:10:49,17,0,5,0,03/04/2024 17:11:26,17,0,8,0,03/04/2024 17:12:11,17,0,16,0,03/04/2024 17:12:56,17,0,18,0,03/04/2024 17:13:42,17,0,20,0,03/04/2024 17:14:28,17,0,21,0
03/04/2024 17:10:49,17.1,0,5,0,03/04/2024 17:11:26,17.1,0,8,0,03/04/2024 17:12:11,17.1,0,15,0,03/04/2024 17:12:56,17.1,0,18,0,03/04/2024 17:13:42,17.1,0,20,0,03/04/2024 17:14:28,17.1,0,19,0
03/04/2024 17:10:49,17.2,0,5,0,03/04/2024 17:11:26,17.2,0,8,0,03/04/2024 17:12:11,17.2,0,16,0,03/04/2024 17:12:56,17.2,0,18,0,03/04/2024 17:13:42,17.2,0,19,0,03/04/2024 17:14:28,17.2,0,20,0
03/04/2024 17:10:49,17.3,0,5,0,03/04/2024 17:11:26,17.3,0,8,0,03/04/2024 17:12:11,17.3,0,16,0,03/04/2024 17:12:56,17.3,0,17,0,03/04/2024 17:13:42,17.3,0,19,0,03/04/2024 17:14:28,17.3,0,20,0
03/04/2024 17:10:49,17.4,0,5,0,03/04/2024 17:11:26,17.4,0,7,0,03/04/2024 17:12:11,17.4,0,16,0,03/04/2024 17:12:56,17.4,0,18,0,03/04/2024 17:13:42,17.4,0,23,0,03/04/2024 17:14:28,17.4,0,20,0
03/04/2024 17:10:49,17.5,0,5,0,03/04/2024 17:11:26,17.5,0,8,0,03/04/2024 17:12:11,17.5,0,16,0,03/04/2024 17:12:56,17.5,0,18,0,03/04/2024 17:13:42,17.5,0,23,0,03/04/2024 17:14:28,17.5,0,20,0
03/04/2024 17:10:49,17.6,0,5,0,03/04/2024 17:11:26,17.6,0,8,0,03/04/2024 17:12:11,17.6,0,16,0,03/04/2024 17:12:56,17.6,0,18,0,03/04/2024 17:13:42,17.6,0,24,0,03/04/2024 17:14:28,17.6,0,20,0
03/04/2024 17:10:49,17.7,0,5,0,03/04/2024 17:11:26,17.7,0,8,0,03/04/2024 17:12:11,17.7,0,15,0,03/04/2024 17:12:56,17.7,0,18,0,03/04/2024 17:13:42,17.7,0,23,0,03/04/2024 17:14:28,17.7,0,20,0
03/04/2024 17:10:49,17.8,0,5,0,03/04/2024 17:11:26,17.8,0,7,0,03/04/2024 17:12:11,17.8,0,16,0,03/04/2024 17:12:56,17.8,0,18,0,03/04/2024 17:13:42,17.8,0,23,0,03/04/2024 17:14:28,17.8,0,17,0
03/04/2024 17:10:49,17.9,0,5,0,03/04/2024 17:11:26,17.9,0,8,0,03/04/2024 17:12:11,17.9,0,15,0,03/04/2024 17:12:56,17.9,0,17,0,03/04/2024 17:13:42,17.9,0,24,0,03/04/2024 17:14:28,17.9,0,10,0
03/04/2024 17:10:50,18,0,5,0,03/04/2024 17:11:27,18,0,7,0,03/04/2024 17:12:12,18,0,16,0,03/04/2024 17:12:57,18,0,17,0,03/04/2024 17:13:43,18,0,23,0,03/04/2024 17:14:29,18,0,20,0
03/04/2024 17:10:50,18.1,0,5,0,03/04/2024 17:11:27,18.1,0,7,0,03/04/2024 17:12:12,18.1,0,16,0,03/04/2024 17:12:57,18.1,0,17,0,03/04/2024 17:13:43,18.1,0,23,0,03/04/2024 17:14:29,18.1,0,21,0
03/04/2024 17:10:50,18.2,0,4,0,03/04/2024 17:11:27,18.2,0,7,0,03/04/2024 17:12:12,18.2,0,16,0,03/04/2024 17:12:57,18.2,0,17,0,03/04/2024 17:13:43,18.2,0,23,0,03/04/2024 17:14:29,18.2,0,19,0
03/04/2024 17:10:50,18.3,0,5,0,03/04/2024 17:11:27,18.3,0,8,0,03/04/2024 17:12:12,18.3,0,16,0,03/04/2024 17:12:57,18.3,0,17,0,03/04/2024 17:13:43,18.3,0,24,0,03/04/2024 17:14:29,18.3,0,19,0
03/04/2024 17:10:50,18.4,0,5,0,03/04/2024 17:11:27,18.4,0,8,0,03/04/2024 17:12:12,18.4,0,16,0,03/04/2024 17:12:57,18.4,0,17,0,03/04/2024 17:13:43,18.4,0,23,0,03/04/2024 17:14:29,18.4,0,10,0
03/04/2024 17:10:50,18.5,0,5,0,03/04/2024 17:11:27,18.5,0,7,0,03/04/2024 17:12:12,18.5,0,14,0,03/04/2024 17:12:57,18.5,0,18,0,03/04/2024 17:13:43,18.5,0,12,0,03/04/2024 17:14:29,18.5,0,19,0
03/04/2024 17:10:50,18.6,0,0,0,03/04/2024 17:11:27,18.6,0,0,0,03/04/2024 17:12:12,18.6,0,0,0,03/04/2024 17:12:57,18.6,0,0,0,03/04/2024 17:13:43,18.6,0,0,0,03/04/2024 17:14:29,18.6,0,0,0
03/04/2024 17:10:50,18.7,0,0,0,03/04/2024 17:11:27,18.7,0,0,0,03/04/2024 17:12:12,18.7,0,0,0,03/04/2024 17:12:57,18.7,0,1,0,03/04/2024 17:13:43,18.7,0,0,0,03/04/2024 17:14:29,18.7,0,0,0
03/04/2024 17:10:50,18.8,0,0,0,03/04/2024 17:11:27,18.8,0,0,0,03/04/2024 17:12:12,18.8,0,0,0,03/04/2024 17:12:57,18.8,0,0,0,03/04/2024 17:13:43,18.8,0,0,0,03/04/2024 17:14:29,18.8,0,0,0
03/04/2024 17:10:50,18.9,0,0,0,03/04/2024 17:11:27,18.9,0,0,0,03/04/2024 17:12:12,18.9,0,0,0,03/04/2024 17:12:57,18.9,0,1,0,03/04/2024 17:13:43,18.9,0,0,0,03/04/2024 17:14:29,18.9,0,0,0
03/04/2024 17:10:51,19,0,0,0,03/04/2024 17:11:28,19,0,0,0,03/04/2024 17:12:13,19,0,0,0,03/04/2024 17:12:58,19,0,0,0,03/04/2024 17:13:44,19,0,0,0,03/04/2024 17:14:30,19,0,0,0
