Date and Time Run #1,Time (s) Run #1,Position (m) Run #1,Force (N) Run #1,Speed (mm/min) Run #1,Date and Time Run #2,Time (s) Run #2,Position (m) Run #2,Force (N) Run #2,Speed (mm/min) Run #2,Date and Time Run #3,Time (s) Run #3,Position (m) Run #3,Force (N) Run #3,Speed (mm/min) Run #3,Date and Time Run #4,Time (s) Run #4,Position (m) Run #4,Force (N) Run #4,Speed (mm/min) Run #4,Date and Time Run #5,Time (s) Run #5,Position (m) Run #5,Force (N) Run #5,Speed (mm/min) Run #5
03/04/2024 17:17:08,10.4,0,4,0,03/04/2024 17:17:50,10.4,0,6,0,03/04/2024 17:18:33,10.4,0,12,0,03/04/2024 17:19:20,10.4,0,13,0,03/04/2024 17:20:01,10.4,0,17,0
03/04/2024 17:17:08,10.5,0,4,0,03/04/2024 17:17:50,10.5,0,6,0,03/04/2024 17:18:33,10.5,0,13,0,03/04/2024 17:19:20,10.5,0,13,0,03/04/2024 17:20:01,10.5,0,17,0
03/04/2024 17:17:08,10.6,0,3,0,03/04/2024 17:17:50,10.6,0,6,0,03/04/2024 17:18:33,10.6,0,12,0,03/04/2024 17:19:20,10.6,0,13,0,03/04/2024 17:20:01,10.6,0,17,0
03/04/2024 17:17:08,10.7,0,3,0,03/04/2024 17:17:50,10.7,0,6,0,03/04/2024 17:18:33,10.7,0,12,0,03/04/2024 17:19:20,10.7,0,13,0,03/04/2024 17:20:01,10.7,0,17,0
03/04/2024 17:17:08,10.8,0,3,0,03/04/2024 17:17:50,10.8,0,6,0,03/04/2024 17:18:33,10.8,0,12,0,03/04/2024 17:19:20,10.8,0,13,0,03/04/2024 17:20:01,10.8,0,17,0
03/04/2024 17:17:08,10.9,0,3,0,03/04/2024 17:17:50,10.9,0,6,0,03/04/2024 17:18:33,10.9,0,13,0,03/04/2024 17:19:20,10.9,0,13,0,03/04/2024 17:20:01,10.9,0,16,0
03/04/2024 17:17:09,11,0,3,0,03/04/2024 17:17:51,11,0,6,0,03/04/2024 17:18:34,11,0,12,0,03/04/2024 17:19:21,11,0,13,0,03/04/2024 17:20:02,11,0,16,0
03/04/2024 17:17:09,11.1,0,3,0,03/04/2024 17:17:51,11.1,0,6,0,03/04/2024 17:18:34,11.1,0,12,0,03/04/2024 17:19:21,11.1,0,13,0,03/04/2024 17:20:02,11.1,0,17,0
03/04/2024 17:17:09,11.2,0,3,0,03/04/2024 17:17:51,11.2,0,6,0,03/04/2024 17:18:34,11.2,0,12,0,03/04/2024 17:19:21,11.2,0,13,0,03/04/2024 17:20:02,11.2,0,17,0
03/04/2024 17:17:09,11.3,0,3,0,03/04/2024 17:17:51,11.3,0,6,0,03/04/2024 17:18:34,11.3,0,12,0,03/04/2024 17:19:21,11.3,0,13,0,03/04/2024 17:20:02,11.3,0,17,0
03/04/2024 17:17:09,11.4,0,3,0,03/04/2024 17:17:51,11.4,0,6,0,03/04/2024 17:18:34,11.4,0,12,0,03/04/2024 17:19:21,11.4,0,13,0,03/04/2024 17:20:02,11.4,0,17,0
