SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Test1,1-Recover,42.230,50.631,0,-11.160
Test1,1-Recover,42.297,50.631,0,-11.138
Test1,1-Recover,42.363,50.631,0,-11.138
Test1,1-Recover,42.430,50.631,0,-11.138
Test1,1-Recover,42.497,50.631,0,-11.160
Test1,1-Recover,42.563,50.631,0,-11.095
Test1,1-Recover,42.630,50.631,0,-11.074
Test1,1-Recover,42.697,50.631,0,-11.053
Test1,1-Recover,42.763,50.631,0,-11.053
Test1,1-Recover,42.830,50.631,0,-11.010
Test1,1-Recover,42.897,50.631,0,-11.031
Test1,1-Recover,42.963,50.631,0,-10.988
Test1,1-Recover,43.030,50.631,0,-11.010
Test1,1-Recover,43.097,50.631,0,-10.988
Test1,1-Recover,43.163,50.631,0,-11.010
Test1,1-Recover,43.230,50.631,0,-10.988
Test1,1-Recover,43.297,50.631,0,-10.988
Test1,1-Recover,43.363,50.631,0,-10.988
Test1,1-Recover,43.430,50.631,0,-10.988
Test1,1-Recover,43.497,50.631,0,-10.988
Test1,1-Recover,43.563,50.631,0,-10.945
Test1,1-Recover,43.630,50.631,0,-10.881
Test1,1-Recover,43.697,50.631,0,-10.859
Test1,1-Recover,43.763,50.631,0,-10.838
Test1,1-Recover,43.830,50.631,0,-10.859
Test1,1-Recover,43.897,50.631,0,-10.924
Test1,1-Recover,43.963,50.631,0,-10.881
Test1,1-Recover,44.030,50.631,0,-10.838
Test1,1-Recover,44.097,50.631,0,-10.817
Test1,1-Recover,44.163,50.631,0,-10.817
Test1,1-Recover,44.230,50.631,0,-10.817
Test1,1-Recover,44.297,50.631,0,-10.731
Test1,1-Recover,44.363,50.631,0,-10.666
Test1,1-Recover,44.430,50.631,0,-10.666
Test1,1-Recover,44.497,50.631,0,-10.731
Test1,1-Recover,44.563,50.631,0,-10.731
Test1,1-Recover,44.630,50.631,0,-10.666
Test1,1-Recover,44.697,50.631,0,-10.645
Test1,1-Recover,44.763,50.631,0,-10.645
Test1,1-Recover,44.830,50.631,0,-10.666
Test1,1-Recover,44.897,50.631,0,-10.709
Test1,1-Recover,44.963,50.631,0,-10.645
Test1,1-Recover,45.030,50.631,0,-10.645
Test1,1-Recover,45.097,50.631,0,-10.645
Test1,1-Recover,45.163,50.631,0,-10.645
Test1,1-Recover,45.230,50.631,0,-10.623
Test1,1-Recover,45.297,50.631,0,-10.623
Test1,1-Recover,45.363,50.631,0,-10.645
Test1,1-Recover,45.430,50.631,0,-10.581
Test1,1-Recover,45.497,50.631,0,-10.495
Test1,1-Recover,45.563,50.631,0,-10.473
Test1,1-Recover,45.630,50.631,0,-10.473
Test1,1-Recover,45.697,50.631,0,-10.473
Test1,1-Recover,45.763,50.631,0,-10.452
Test1,1-Recover,45.830,50.631,0,-10.409
Test1,1-Recover,45.897,50.631,0,-10.430
Test1,1-Recover,45.963,50.631,0,-10.430
Test1,1-Recover,46.030,50.631,0,-10.323
Test1,1-Recover,46.097,50.631,0,-10.302
Test1,1-Recover,46.163,50.631,0,-10.302
Test1,1-Recover,46.230,50.631,0,-10.302
Test1,1-Recover,46.297,50.631,0,-10.302
Test1,1-Recover,46.363,50.631,0,-10.302
Test1,1-Recover,46.430,50.631,0,-10.216
Test1,1-Recover,46.497,50.631,0,-9.615
Test1,1-Recover,46.563,50.631,0,-2.022
Test1,1-Recover,46.630,50.631,0,0.016
Test1,1-Recover,46.697,50.631,0,-0.006
Test1,1-Recover,46.763,50.631,0,-0.006
Test1,1-Recover,46.830,50.631,0,0.080
Test1,1-Recover,46.897,50.631,0,0.059
Test1,1-Recover,46.963,50.631,0,-0.006
Test1,1-Recover,47.030,50.631,0,0.037
Test1,1-Recover,47.097,50.631,0,0.037
Test1,1-Recover,47.163,50.631,0,-0.006
Test1,1-Recover,47.230,50.631,0,0.059
Test1,1-Recover,47.297,50.631,0,0.102
Test1,1-Recover,47.363,50.631,0,0.016
Test1,1-Recover,47.430,50.631,0,0.016
Test1,1-Recover,47.497,50.631,0,0.080
Test1,1-Recover,47.563,50.631,0,0.016
Test1,1-Recover,47.630,50.631,0,-0.006
Test1,1-Recover,47.697,50.631,0,0.080
Test1,1-Recover,47.763,50.631,0,0.016
Test1,1-Recover,47.830,50.631,0,-0.006
Test1,1-Recover,47.897,50.631,0,0.102
Test1,1-Recover,47.963,50.631,0,0.080
Test1,1-Recover,48.030,50.631,0,-0.006
Test1,1-Recover,48.097,50.631,0,0.059
Test1,1-Recover,48.163,50.631,0,0.102
Test1,1-Recover,48.230,50.631,0,-0.006
Test1,1-Recover,48.297,50.631,0,0.016
Test1,1-Recover,48.363,50.631,0,0.059
Test1,1-Recover,48.430,50.631,0,-0.006
Test1,1-Recover,48.497,50.631,0,-0.006
Test1,1-Recover,48.563,50.631,0,-1.185
Test1,1-Recover,48.630,50.631,0,-6.655
Test1,1-Recover,48.697,50.631,0,-11.010
Test1,1-Recover,48.763,50.631,0,-13.391
Test1,1-Recover,48.830,50.631,0,-15.428
Test1,1-Recover,48.897,50.631,0,-16.544
Test1,1-Recover,48.963,50.631,0,-16.458
Test1,1-Recover,49.030,50.631,0,-15.986
Test1,1-Recover,49.097,50.631,0,-15.364
Test1,1-Recover,49.163,50.631,0,-15.514
Test1,1-Recover,49.230,50.631,0,-15.750
Test1,1-Recover,49.297,50.631,0,-15.686
Test1,1-Recover,49.363,50.631,0,-15.471
Test1,1-Recover,49.430,50.631,0,-15.621
Test1,1-Recover,49.497,50.631,0,-15.857
Test1,1-Recover,49.563,50.631,0,-15.664
Test1,1-Recover,49.630,50.631,0,-14.892
Test1,1-Recover,49.697,50.631,0,-14.914
Test1,1-Recover,49.763,50.631,0,-15.107
Test1,1-Recover,49.830,50.631,0,-15.428
Test1,1-Recover,49.897,50.631,0,-15.686
Test1,1-Recover,49.963,50.631,0,-15.686
Test1,1-Recover,50.030,50.631,0,-15.471
Test1,1-Recover,50.097,50.631,0,-15.364
Test1,1-Recover,50.163,50.631,0,-15.600
Test1,1-Recover,50.230,50.631,0,-15.750
Test1,1-Recover,50.297,50.631,0,-15.536
Test1,1-Recover,50.363,50.631,0,-15.579
Test1,1-Recover,50.430,50.631,0,-15.514
Test1,1-Recover,50.497,50.631,0,-15.278
Test1,1-Recover,50.563,50.631,0,-15.385
Test1,1-Recover,50.630,50.631,0,-15.643
Test1,1-Recover,50.697,50.631,0,-15.407
Test1,1-Recover,50.763,50.631,0,-15.428
Test1,1-Recover,50.830,50.631,0,-15.579
Test1,1-Recover,50.897,50.631,0,-15.514
Test1,1-Recover,50.963,50.631,0,-15.450
Test1,1-Recover,51.030,50.631,0,-15.450
Test1,1-Recover,51.097,50.631,0,-15.064
Test1,1-Recover,51.163,50.631,0,-14.056
Test1,1-Recover,51.230,50.631,0,-13.627
Test1,1-Recover,51.297,50.631,0,-13.219
Test1,1-Recover,51.363,50.631,0,-13.369
Test1,1-Recover,51.430,50.631,0,-13.562
Test1,1-Recover,51.497,50.631,0,-13.112
Test1,1-Recover,51.563,50.631,0,-12.704
Test1,1-Recover,51.630,50.631,0,-12.018
Test1,1-Recover,51.697,50.631,0,-11.439
Test1,1-Recover,51.763,50.631,0,-13.498
Test1,1-Recover,51.830,50.631,0,-15.536
Test1,1-Recover,51.897,50.631,0,-15.407
Test1,1-Recover,51.963,50.631,0,-15.300
Test1,1-Recover,52.030,50.631,0,-14.935
Test1,1-Recover,52.097,50.631,0,-14.377
Test1,1-Recover,52.163,50.631,0,-14.420
Test1,1-Recover,52.230,50.631,0,-14.699
Test1,1-Recover,52.297,50.631,0,-15.042
Test1,1-Recover,52.363,50.631,0,-15.257
Test1,1-Recover,52.430,50.631,0,-15.493
Test1,1-Recover,52.497,50.631,0,-15.407
Test1,1-Recover,52.563,50.631,0,-14.485
Test1,1-Recover,52.630,50.631,0,-13.112
Test1,1-Recover,52.697,50.631,0,-12.661
Test1,1-Recover,52.763,50.631,0,-10.430
Test1,1-Recover,52.830,50.631,0,-8.950
Test1,1-Recover,52.897,50.631,0,-13.069
Test1,1-Recover,52.963,50.631,0,-15.192
Test1,1-Recover,53.030,50.631,0,-15.922
Test1,1-Recover,53.097,50.631,0,-15.428
Test1,1-Recover,53.163,50.631,0,-15.042
Test1,1-Recover,53.230,50.631,0,-14.120
Test1,1-Recover,53.297,50.631,0,-12.704
Test1,1-Recover,53.363,50.631,0,-11.482
Test1,1-Recover,53.430,50.631,0,-8.865
Test1,1-Recover,53.497,50.631,0,-12.490
Test1,1-Recover,53.563,50.631,0,-14.871
Test1,1-Recover,53.630,50.631,0,-15.321
Test1,1-Recover,53.697,50.631,0,-14.098
Test1,1-Recover,53.763,50.631,0,-13.433
Test1,1-Recover,53.830,50.631,0,-11.975
Test1,1-Recover,53.897,50.631,0,-8.521
Test1,1-Recover,53.963,50.631,0,-9.101
Test1,1-Recover,54.030,50.631,0,-13.391
Test1,1-Recover,54.097,50.631,0,-15.321
Test1,1-Recover,54.163,50.631,0,-14.871
Test1,1-Recover,54.230,50.631,0,-13.541
Test1,1-Recover,54.297,50.631,0,-12.640
Test1,1-Recover,54.363,50.631,0,-11.203
Test1,1-Recover,54.430,50.631,0,-7.814
Test1,1-Recover,54.497,50.631,0,-11.246
Test1,1-Recover,54.563,50.631,0,-14.120
Test1,1-Recover,54.630,50.631,0,-15.579
Test1,1-Recover,54.697,50.631,0,-15.128
Test1,1-Recover,54.763,50.631,0,-14.527
Test1,1-Recover,54.830,50.631,0,-14.442
Test1,1-Recover,54.897,50.631,0,-14.699
Test1,1-Recover,54.963,50.631,0,-14.956
Test1,1-Recover,55.030,50.631,0,-15.235
Test1,1-Recover,55.097,50.631,0,-15.150
Test1,1-Recover,55.163,50.631,0,-14.141
Test1,1-Recover,55.230,50.631,0,-13.476
Test1,1-Recover,55.297,50.631,0,-13.219
Test1,1-Recover,55.363,50.631,0,-12.640
Test1,1-Recover,55.430,50.631,0,-11.439
Test1,1-Recover,55.497,50.631,0,-9.229
Test1,1-Recover,55.563,50.631,0,-12.146
Test1,1-Recover,55.630,50.631,0,-15.021
Test1,1-Recover,55.697,50.631,0,-15.557
Test1,1-Recover,55.763,50.631,0,-14.956
Test1,1-Recover,55.830,50.631,0,-14.249
Test1,1-Recover,55.897,50.631,0,-13.605
Test1,1-Recover,55.963,50.631,0,-12.833
Test1,1-Recover,56.030,50.631,0,-10.194
Test1,1-Recover,56.097,50.631,0,-8.157
Test1,1-Recover,56.163,50.631,0,-11.996
Test1,1-Recover,56.230,50.631,0,-14.871
Test1,1-Recover,56.297,50.631,0,-15.235
Test1,1-Recover,56.363,50.631,0,-14.227
Test1,1-Recover,56.430,50.631,0,-12.790
Test1,1-Recover,56.497,50.631,0,-10.688
Test1,1-Recover,56.563,50.631,0,-8.049
Test1,1-Recover,56.630,50.631,0,-11.567
Test1,1-Recover,56.697,50.631,0,-14.678
Test1,1-Recover,56.763,50.631,0,-15.300
Test1,1-Recover,56.830,50.631,0,-14.249
Test1,1-Recover,56.897,50.631,0,-14.120
Test1,1-Recover,56.963,50.631,0,-14.377
Test1,1-Recover,57.030,50.631,0,-14.678
Test1,1-Recover,57.097,50.631,0,-14.956
Test1,1-Recover,57.163,50.631,0,-14.871
Test1,1-Recover,57.230,50.631,0,-14.013
Test1,1-Recover,57.297,50.631,0,-12.618
Test1,1-Recover,57.363,50.631,0,-11.610
Test1,1-Recover,57.430,50.631,0,-11.782
Test1,1-Recover,57.497,50.631,0,-11.503
Test1,1-Recover,57.563,50.631,0,-11.760
Test1,1-Recover,57.630,50.631,0,-9.572
Test1,1-Recover,57.697,50.631,0,-12.146
Test1,1-Recover,57.763,50.631,0,-14.699
Test1,1-Recover,57.830,50.631,0,-15.278
Test1,1-Recover,57.897,50.631,0,-14.999
Test1,1-Recover,57.963,50.631,0,-14.699
Test1,1-Recover,58.030,50.631,0,-13.412
Test1,1-Recover,58.097,50.631,0,-11.267
Test1,1-Recover,58.163,50.631,0,-11.353
Test1,1-Recover,58.230,50.631,0,-14.292
Test1,1-Recover,58.297,50.631,0,-13.970
Test1,1-Recover,58.363,50.631,0,-13.155
Test1,1-Recover,58.430,50.631,0,-11.288
Test1,1-Recover,58.497,50.631,0,-9.594
Test1,1-Recover,58.563,50.631,0,-12.962
Test1,1-Recover,58.630,50.631,0,-15.192
Test1,1-Recover,58.697,50.631,0,-15.085
Test1,1-Recover,58.763,50.631,0,-14.292
Test1,1-Recover,58.830,50.631,0,-13.798
Test1,1-Recover,58.897,50.631,0,-14.034
Test1,1-Recover,58.963,50.631,0,-14.270
Test1,1-Recover,59.030,50.631,0,-14.570
Test1,1-Recover,59.097,50.631,0,-6.998
Test1,1-Recover,59.163,50.631,0,-0.006
Test1,1-Recover,59.230,50.631,0,-0.006
Test1,1-Recover,59.297,50.631,0,0.016
Test1,1-Recover,59.363,50.631,0,0.080
Test1,1-Recover,59.430,50.631,0,-0.006
Test1,1-Recover,59.497,50.631,0,0.016
Test1,1-Recover,59.563,50.631,0,0.059
Test1,1-Recover,59.630,50.631,0,0.016
Test1,1-Recover,59.697,50.631,0,-0.006
Test1,1-Recover,59.763,50.631,0,0.102
Test1,1-Recover,59.830,50.631,0,0.080
Test1,1-Recover,59.897,50.631,0,-0.006
Test1,1-Recover,59.963,50.631,0,0.037
Test1,1-Recover,60.030,50.631,0,0.102
Test1,1-Recover,60.097,50.631,0,-0.006
Test1,1-Recover,60.163,50.631,0,0.016
Test1,1-Recover,60.230,50.631,0,0.059
Test1,1-Recover,60.297,50.631,0,-0.006
Test1,1-Recover,60.363,50.631,0,0.037
Test1,1-Recover,60.430,50.631,0,0.145
Test1,1-Recover,60.497,50.631,0,0.016
Test1,1-Recover,60.563,50.631,0,-0.006
Test1,1-Recover,60.630,50.631,0,0.102
Test1,1-Recover,60.697,50.631,0,0.080
Test1,1-Recover,60.763,50.631,0,-0.006
Test1,1-Recover,60.830,50.631,0,0.016
Test1,1-Recover,60.897,50.631,0,0.037
Test1,1-Recover,60.963,50.631,0,-0.006
Test1,1-Recover,61.030,50.631,0,0.037
Test1,1-Recover,61.097,50.631,0,-0.563
Test1,1-Recover,61.163,50.631,0,-5.604
Test1,1-Recover,61.230,50.631,0,-11.524
Test1,1-Recover,61.297,50.631,0,-13.240
Test1,1-Recover,61.363,50.631,0,-13.047
Test1,1-Recover,61.430,50.631,0,-13.047
Test1,1-Recover,61.497,50.631,0,-12.983
Test1,1-Recover,61.563,50.631,0,-13.004
Test1,1-Recover,61.630,50.631,0,-13.026
Test1,1-Recover,61.697,50.631,0,-12.983
Test1,1-Recover,61.763,50.631,0,-12.897
Test1,1-Recover,61.830,50.631,0,-12.876
Test1,1-Recover,61.897,50.631,0,-12.876
Test1,1-Recover,61.963,50.631,0,-12.876
Test1,1-Recover,62.030,50.631,0,-12.876
Test1,1-Recover,62.097,50.631,0,-12.854
Test1,1-Recover,62.163,50.631,0,-12.833
Test1,1-Recover,62.230,50.631,0,-12.833
Test1,1-Recover,62.297,50.631,0,-12.876
Test1,1-Recover,62.363,50.631,0,-12.854
Test1,1-Recover,62.430,50.631,0,-12.769
Test1,1-Recover,62.497,50.631,0,-12.769
Test1,1-Recover,62.563,50.631,0,-12.726
Test1,1-Recover,62.630,50.631,0,-12.704
Test1,1-Recover,62.697,50.631,0,-12.704
Test1,1-Recover,62.763,50.631,0,-12.704
Test1,1-Recover,62.830,50.631,0,-12.704
Test1,1-Recover,62.897,50.631,0,-12.704
Test1,1-Recover,62.963,50.631,0,-12.704
Test1,1-Recover,63.030,50.631,0,-12.683
Test1,1-Recover,63.097,50.631,0,-12.618
Test1,1-Recover,63.163,50.631,0,-12.661
Test1,1-Recover,63.230,50.631,0,-12.661
Test1,1-Recover,63.297,50.631,0,-12.683
Test1,1-Recover,63.363,50.631,0,-12.618
Test1,1-Recover,63.430,50.631,0,-12.554
Test1,1-Recover,63.497,50.631,0,-12.554
Test1,1-Recover,63.563,50.631,0,-12.554
Test1,1-Recover,63.630,50.631,0,-12.554
Test1,1-Recover,63.697,50.631,0,-12.597
Test1,1-Recover,63.763,50.631,0,-12.575
Test1,1-Recover,63.830,50.631,0,-12.533
Test1,1-Recover,63.897,50.631,0,-12.533
Test1,1-Recover,63.963,50.631,0,-12.533
Test1,1-Recover,64.030,50.631,0,-12.511
Test1,1-Recover,64.097,50.631,0,-12.447
Test1,1-Recover,64.163,50.631,0,-12.404
Test1,1-Recover,64.230,50.631,0,-12.382
Test1,1-Recover,64.297,50.631,0,-12.404
Test1,1-Recover,64.363,50.631,0,-12.468
Test1,1-Recover,64.430,50.631,0,-4.553
Test1,1-Recover,64.497,50.631,0,0.037
Test1,1-Recover,64.563,50.631,0,0.016
Test1,1-Recover,64.630,50.631,0,-0.006
Test1,1-Recover,64.697,50.631,0,0.059
Test1,1-Recover,64.763,50.631,0,0.016
Test1,1-Recover,64.830,50.631,0,0.016
Test1,1-Recover,64.897,50.631,0,0.145
Test1,1-Recover,64.963,50.631,0,0.080
Test1,1-Recover,65.030,50.631,0,-0.006
