SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Test1,1-Recover,47.830,60.598,0,0.010
Test1,1-Recover,47.897,60.598,0,-0.011
Test1,1-Recover,47.963,60.598,0,-0.011
Test1,1-Recover,48.030,60.598,0,0.032
Test1,1-Recover,48.097,60.598,0,0.010
Test1,1-Recover,48.163,60.598,0,0.010
Test1,1-Recover,48.230,60.598,0,0.010
Test1,1-Recover,48.297,60.598,0,0.010
Test1,1-Recover,48.363,60.598,0,0.010
Test1,1-Recover,48.430,60.598,0,0.010
Test1,1-Recover,48.497,60.598,0,0.010
Test1,1-Recover,48.563,60.598,0,-0.033
Test1,1-Recover,48.630,60.598,0,-0.011
Test1,1-Recover,48.697,60.598,0,0.032
Test1,1-Recover,48.763,60.598,0,0.010
Test1,1-Recover,48.830,60.598,0,0.010
Test1,1-Recover,48.897,60.598,0,0.010
Test1,1-Recover,48.963,60.598,0,-0.397
Test1,1-Recover,49.030,60.598,0,-5.502
Test1,1-Recover,49.097,60.598,0,-11.144
Test1,1-Recover,49.163,60.598,0,-14.297
Test1,1-Recover,49.230,60.598,0,-16.935
Test1,1-Recover,49.297,60.598,0,-18.373
Test1,1-Recover,49.363,60.598,0,-18.523
Test1,1-Recover,49.430,60.598,0,-18.716
Test1,1-Recover,49.497,60.598,0,-18.716
Test1,1-Recover,49.563,60.598,0,-18.330
Test1,1-Recover,49.630,60.598,0,-18.029
Test1,1-Recover,49.697,60.598,0,-17.922
Test1,1-Recover,49.763,60.598,0,-18.201
Test1,1-Recover,49.830,60.598,0,-18.437
Test1,1-Recover,49.897,60.598,0,-18.115
Test1,1-Recover,49.963,60.598,0,-17.922
Test1,1-Recover,50.030,60.598,0,-18.029
Test1,1-Recover,50.097,60.598,0,-18.094
Test1,1-Recover,50.163,60.598,0,-17.815
Test1,1-Recover,50.230,60.598,0,-18.115
Test1,1-Recover,50.297,60.598,0,-18.008
Test1,1-Recover,50.363,60.598,0,-17.257
Test1,1-Recover,50.430,60.598,0,-17.300
Test1,1-Recover,50.497,60.598,0,-17.643
Test1,1-Recover,50.563,60.598,0,-17.793
Test1,1-Recover,50.630,60.598,0,-17.879
Test1,1-Recover,50.697,60.598,0,-17.708
Test1,1-Recover,50.763,60.598,0,-17.558
Test1,1-Recover,50.830,60.598,0,-17.729
Test1,1-Recover,50.897,60.598,0,-17.858
Test1,1-Recover,50.963,60.598,0,-17.751
Test1,1-Recover,51.030,60.598,0,-17.043
Test1,1-Recover,51.097,60.598,0,-17.322
Test1,1-Recover,51.163,60.598,0,-17.622
Test1,1-Recover,51.230,60.598,0,-17.815
Test1,1-Recover,51.297,60.598,0,-17.450
Test1,1-Recover,51.363,60.598,0,-17.236
Test1,1-Recover,51.430,60.598,0,-17.515
Test1,1-Recover,51.497,60.598,0,-17.751
Test1,1-Recover,51.563,60.598,0,-17.708
Test1,1-Recover,51.630,60.598,0,-17.407
Test1,1-Recover,51.697,60.598,0,-17.536
Test1,1-Recover,51.763,60.598,0,-17.729
Test1,1-Recover,51.830,60.598,0,-17.493
Test1,1-Recover,51.897,60.598,0,-17.364
Test1,1-Recover,51.963,60.598,0,-17.600
Test1,1-Recover,52.030,60.598,0,-17.643
Test1,1-Recover,52.097,60.598,0,-16.807
Test1,1-Recover,52.163,60.598,0,-16.764
Test1,1-Recover,52.230,60.598,0,-17.107
Test1,1-Recover,52.297,60.598,0,-17.343
Test1,1-Recover,52.363,60.598,0,-17.622
Test1,1-Recover,52.430,60.598,0,-17.579
Test1,1-Recover,52.497,60.598,0,-17.558
Test1,1-Recover,52.563,60.598,0,-17.257
Test1,1-Recover,52.630,60.598,0,-15.992
Test1,1-Recover,52.697,60.598,0,-14.426
Test1,1-Recover,52.763,60.598,0,-12.817
Test1,1-Recover,52.830,60.598,0,-13.117
Test1,1-Recover,52.897,60.598,0,-16.700
Test1,1-Recover,52.963,60.598,0,-17.429
Test1,1-Recover,53.030,60.598,0,-17.364
Test1,1-Recover,53.097,60.598,0,-17.171
Test1,1-Recover,53.163,60.598,0,-16.785
Test1,1-Recover,53.230,60.598,0,-16.785
Test1,1-Recover,53.297,60.598,0,-17.150
Test1,1-Recover,53.363,60.598,0,-17.343
Test1,1-Recover,53.430,60.598,0,-17.279
Test1,1-Recover,53.497,60.598,0,-16.721
Test1,1-Recover,53.563,60.598,0,-16.957
Test1,1-Recover,53.630,60.598,0,-17.193
Test1,1-Recover,53.697,60.598,0,-17.407
Test1,1-Recover,53.763,60.598,0,-17.257
Test1,1-Recover,53.830,60.598,0,-17.300
Test1,1-Recover,53.897,60.598,0,-17.129
Test1,1-Recover,53.963,60.598,0,-17.150
Test1,1-Recover,54.030,60.598,0,-17.257
Test1,1-Recover,54.097,60.598,0,-17.171
Test1,1-Recover,54.163,60.598,0,-17.000
Test1,1-Recover,54.230,60.598,0,-17.021
Test1,1-Recover,54.297,60.598,0,-17.300
Test1,1-Recover,54.363,60.598,0,-17.086
Test1,1-Recover,54.430,60.598,0,-17.107
Test1,1-Recover,54.497,60.598,0,-17.214
Test1,1-Recover,54.563,60.598,0,-16.871
Test1,1-Recover,54.630,60.598,0,-17.043
Test1,1-Recover,54.697,60.598,0,-17.236
Test1,1-Recover,54.763,60.598,0,-17.064
Test1,1-Recover,54.830,60.598,0,-16.657
Test1,1-Recover,54.897,60.598,0,-16.914
Test1,1-Recover,54.963,60.598,0,-17.129
Test1,1-Recover,55.030,60.598,0,-17.171
Test1,1-Recover,55.097,60.598,0,-16.313
Test1,1-Recover,55.163,60.598,0,-15.884
Test1,1-Recover,55.230,60.598,0,-16.228
Test1,1-Recover,55.297,60.598,0,-16.635
Test1,1-Recover,55.363,60.598,0,-16.914
Test1,1-Recover,55.430,60.598,0,-17.129
Test1,1-Recover,55.497,60.598,0,-16.957
Test1,1-Recover,55.563,60.598,0,-16.871
Test1,1-Recover,55.630,60.598,0,-17.129
Test1,1-Recover,55.697,60.598,0,-16.871
Test1,1-Recover,55.763,60.598,0,-16.785
Test1,1-Recover,55.830,60.598,0,-17.086
Test1,1-Recover,55.897,60.598,0,-16.978
Test1,1-Recover,55.963,60.598,0,-16.571
Test1,1-Recover,56.030,60.598,0,-16.893
Test1,1-Recover,56.097,60.598,0,-17.129
Test1,1-Recover,56.163,60.598,0,-16.957
Test1,1-Recover,56.230,60.598,0,-16.721
Test1,1-Recover,56.297,60.598,0,-16.914
Test1,1-Recover,56.363,60.598,0,-17.086
Test1,1-Recover,56.430,60.598,0,-16.421
Test1,1-Recover,56.497,60.598,0,-16.099
Test1,1-Recover,56.563,60.598,0,-16.335
Test1,1-Recover,56.630,60.598,0,-16.700
Test1,1-Recover,56.697,60.598,0,-16.957
Test1,1-Recover,56.763,60.598,0,-17.064
Test1,1-Recover,56.830,60.598,0,-16.871
Test1,1-Recover,56.897,60.598,0,-16.935
Test1,1-Recover,56.963,60.598,0,-16.785
Test1,1-Recover,57.030,60.598,0,-17.021
Test1,1-Recover,57.097,60.598,0,-16.442
Test1,1-Recover,57.163,60.598,0,-16.142
Test1,1-Recover,57.230,60.598,0,-16.464
Test1,1-Recover,57.297,60.598,0,-16.828
Test1,1-Recover,57.363,60.598,0,-17.000
Test1,1-Recover,57.430,60.598,0,-17.021
Test1,1-Recover,57.497,60.598,0,-16.785
Test1,1-Recover,57.563,60.598,0,-16.700
Test1,1-Recover,57.630,60.598,0,-16.914
Test1,1-Recover,57.697,60.598,0,-17.021
Test1,1-Recover,57.763,60.598,0,-16.935
Test1,1-Recover,57.830,60.598,0,-16.442
Test1,1-Recover,57.897,60.598,0,-16.721
Test1,1-Recover,57.963,60.598,0,-16.978
Test1,1-Recover,58.030,60.598,0,-16.850
Test1,1-Recover,58.097,60.598,0,-16.957
Test1,1-Recover,58.163,60.598,0,-16.635
Test1,1-Recover,58.230,60.598,0,-16.356
Test1,1-Recover,58.297,60.598,0,-16.657
Test1,1-Recover,58.363,60.598,0,-16.935
Test1,1-Recover,58.430,60.598,0,-16.957
Test1,1-Recover,58.497,60.598,0,-16.914
Test1,1-Recover,58.563,60.598,0,-16.528
Test1,1-Recover,58.630,60.598,0,-16.163
Test1,1-Recover,58.697,60.598,0,-16.506
Test1,1-Recover,58.763,60.598,0,-16.742
Test1,1-Recover,58.830,60.598,0,-16.850
Test1,1-Recover,58.897,60.598,0,-16.163
Test1,1-Recover,58.963,60.598,0,-16.399
Test1,1-Recover,59.030,60.598,0,-16.721
Test1,1-Recover,59.097,60.598,0,-16.935
Test1,1-Recover,59.163,60.598,0,-16.828
Test1,1-Recover,59.230,60.598,0,-16.828
Test1,1-Recover,59.297,60.598,0,-16.721
Test1,1-Recover,59.363,60.598,0,-16.528
Test1,1-Recover,59.430,60.598,0,-16.850
Test1,1-Recover,59.497,60.598,0,-9.428
Test1,1-Recover,59.563,60.598,0,0.396
Test1,1-Recover,59.630,60.598,0,0.118
Test1,1-Recover,59.697,60.598,0,0.160
Test1,1-Recover,59.763,60.598,0,0.182
Test1,1-Recover,59.830,60.598,0,0.118
Test1,1-Recover,59.897,60.598,0,0.096
Test1,1-Recover,59.963,60.598,0,0.139
Test1,1-Recover,60.030,60.598,0,0.032
